"time","pointMass.r_0[1]","pointMass.r_0[2]","pointMass.r_0[3]"
23.514,0.2973935629805865,0.2164091797275939,0.5728515656150189
23.516,0.2974101399045254,0.2163989584502661,0.5728468207678621
23.518,0.2974267190737946,0.2163887475974347,0.572842070115707
23.52,0.2974433002452646,0.2163785471073384,0.5728373138083442
23.522,0.2974598831750966,0.2163683569166708,0.5728325519965451
23.524,0.2974764676187528,0.2163581769605935,0.572827784832051
23.526,0.2974930533310058,0.2163480071727511,0.5728230124675608
23.528,0.2975096400659494,0.2163378474852846,0.5728182350567235
23.53,0.2975262275770081,0.2163276978288458,0.5728134527541253
23.532,0.2975428156169472,0.2163175581326116,0.5728086657152807
23.534,0.2975594039378831,0.2163074283242974,0.5728038740966208
23.536,0.2975759922912928,0.2162973083301716,0.5727990780554835
23.538,0.2975925804280246,0.2162871980750697,0.5727942777501028
23.54,0.2976091680983076,0.2162770974824083,0.5727894733395987
23.542,0.2976257550517619,0.2162670064741988,0.572784664983966
23.544,0.2976423410374086,0.2162569249710624,0.5727798528440644
23.546,0.2976589258036799,0.2162468528922428,0.5727750370816072
23.548,0.2976755090984293,0.2162367901556217,0.5727702178591526
23.55,0.297692090668941,0.2162267366777318,0.5727653953400909
23.552,0.2977086702619405,0.2162166923737714,0.5727605696886352
23.554,0.2977252476236042,0.2162066571576181,0.5727557410698113
23.556,0.2977418224995699,0.2161966309418432,0.5727509096494459
23.558,0.2977583946349467,0.2161866136377257,0.5727460755941578
23.56,0.2977749637743247,0.2161766051552662,0.5727412390713458
23.562,0.2977915296617848,0.216166605403201,0.5727364002491789
23.564,0.2978080920409099,0.2161566142890165,0.5727315592965861
23.566,0.2978246510654013,0.2161466325108127,0.5727267158708805
23.568,0.2978412061660786,0.2161366593723283,0.5727218705315367
23.57,0.2978577570611257,0.2161266947311725,0.5727170234795983
23.572,0.297874303497881,0.2161167385008698,0.5727121748798744
23.574,0.2978908452234658,0.2161067905942119,0.5727073248975914
23.576,0.2979073819847993,0.2160968509232796,0.5727024736983783
23.578,0.297923913528611,0.2160869193994645,0.5726976214482499
23.58,0.2979404396014564,0.2160769959334915,0.5726927683135919
23.582,0.2979569599497305,0.2160670804354409,0.5726879144611454
23.584,0.2979734743196818,0.2160571728147696,0.5726830600579899
23.586,0.2979899824574271,0.2160472729803343,0.5726782052715295
23.588,0.2980064841089645,0.2160373808404123,0.572673350269475
23.59,0.2980229790201885,0.2160274963027246,0.5726684952198305
23.592,0.2980394669369043,0.2160176192744574,0.5726636402908765
23.594,0.2980559476048406,0.2160077496622839,0.5726587856511531
23.596,0.2980724207696653,0.2159978873723868,0.5726539314694472
23.598,0.2980888861769985,0.21598803231048,0.5726490779147733
23.6,0.2981053435724277,0.2159781843818311,0.5726442251563614
23.602,0.2981217927015203,0.2159683434912825,0.572639373363638
23.604,0.2981382333098397,0.2159585095432744,0.5726345227062126
23.606,0.2981546651429577,0.2159486824418661,0.5726296733538609
23.608,0.2981710879464702,0.2159388620907587,0.5726248254765099
23.61,0.2981875014660096,0.2159290483933162,0.5726199792442211
23.612,0.2982039054472603,0.2159192412525884,0.5726151348271757
23.614,0.2982202996359725,0.2159094405713324,0.572610292395659
23.616,0.2982366837779756,0.2158996462520349,0.5726054521200429
23.618,0.298253057718712,0.2158898583966731,0.5726006140436279
23.62,0.2982694213060744,0.2158800771117008,0.572595778206775
23.622,0.2982857741308106,0.2158703019870166,0.5725909449785721
23.624,0.2983021159427473,0.2158605329313451,0.572586114525066
23.626,0.2983184464920098,0.2158507698535456,0.5725812870121256
23.628,0.2983347655290367,0.2158410126626389,0.5725764626054217
23.63,0.2983510728045976,0.2158312612678353,0.5725716414704084
23.632,0.2983673680698097,0.2158215155785612,0.5725668237723037
23.634,0.2983836510761543,0.215811775504487,0.5725620096760711
23.636,0.2983999215754944,0.2158020409555541,0.5725571993463996
23.638,0.2984161793200903,0.2157923118420025,0.5725523929476849
23.64,0.2984324240626174,0.2157825880743975,0.5725475906440105
23.642,0.2984486555561822,0.2157728695636581,0.5725427925991284
23.644,0.2984648735543391,0.2157631562210829,0.5725379989764396
23.646,0.2984810778111077,0.2157534479583788,0.5725332099389758
23.648,0.2984972680809892,0.2157437446876876,0.572528425649379
23.65,0.2985134441189833,0.2157340463216131,0.5725236462698839
23.652,0.2985296056806049,0.2157243527732493,0.5725188719622978
23.654,0.2985457525219003,0.2157146639562067,0.5725141028879812
23.656,0.2985618843994648,0.2157049797846401,0.5725093392078293
23.658,0.2985780010704591,0.2156953001732761,0.5725045810822529
23.66,0.2985941022926262,0.2156856250374402,0.5724998286711587
23.662,0.2986101878243075,0.2156759542930839,0.5724950821339306
23.664,0.2986262574244606,0.2156662878568125,0.5724903416294103
23.666,0.2986423108526748,0.2156566256459118,0.5724856073158782
23.668,0.2986583478691894,0.2156469675783762,0.5724808793510346
23.67,0.2986743682349087,0.2156373135729351,0.5724761578919795
23.672,0.2986903717877255,0.2156276637288581,0.5724714429876671
23.674,0.2987063582455508,0.2156180178618779,0.5724667348564737
23.676,0.2987223273554947,0.2156083758556508,0.5724620336759824
23.678,0.2987382788825088,0.2155987376349861,0.5724573395989901
23.68,0.2987542125923437,0.2155891031256826,0.5724526527775282
23.682,0.2987701282515678,0.2155794722545585,0.5724479733628417
23.684,0.2987860256275838,0.2155698449494806,0.5724433015053686
23.686,0.2988019044886475,0.2155602211393938,0.5724386373547208
23.688,0.2988177646038844,0.2155506007543506,0.5724339810596617
23.69,0.2988336057433075,0.2155409837255401,0.5724293327680863
23.692,0.2988494276778359,0.215531369985318,0.5724246926270028
23.694,0.2988652301793108,0.2155217594672355,0.5724200607825091
23.696,0.2988810130205144,0.2155121521060689,0.5724154373797742
23.698,0.2988967759751877,0.2155025478378494,0.5724108225630179
23.7,0.2989125188180465,0.2154929465998917,0.5724062164754888
23.702,0.2989282413248006,0.2154833483308238,0.5724016192594455
23.704,0.298943943272171,0.2154737529706171,0.5723970310561362
23.706,0.2989596244379074,0.2154641604606144,0.5723924520057759
23.708,0.2989752846008058,0.2154545707435605,0.5723878822475297
23.71,0.2989909235407262,0.2154449837636312,0.5723833219194886
23.712,0.2990065410386101,0.2154353994664626,0.572378771158652
23.714,0.2990221368764981,0.2154258177991805,0.5723742301009049
23.716,0.2990377108375482,0.21541623871043,0.572369698881
23.718,0.2990532627060523,0.2154066621504049,0.5723651776325347
23.72,0.2990687922674545,0.2153970880708767,0.5723606664879322
23.722,0.2990842993083688,0.2153875164252248,0.5723561655784206
23.724,0.2990997835935575,0.2153779471365284,0.5723516750580701
23.726,0.2991152448542641,0.2153683800813993,0.5723471951159753
23.728,0.2991306829455127,0.2153588153080341,0.572342725811998
23.73,0.2991460976575356,0.2153492527748213,0.5723382672736733
23.732,0.2991614887817713,0.2153396924418323,0.572333819627294
23.734,0.2991768561108812,0.2153301342708498,0.5723293829978884
23.736,0.2991921994387663,0.2153205782253956,0.5723249575092034
23.738,0.2992075185605842,0.215311024270759,0.5723205432836839
23.74,0.2992228132727654,0.2153014723740248,0.5723161404424529
23.742,0.2992380833730302,0.2152919225041013,0.5723117491052936
23.744,0.2992533286604048,0.2152823746317486,0.5723073693906273
23.746,0.2992685489352392,0.2152728287296065,0.5723030014154971
23.748,0.2992837439992231,0.2152632847722228,0.5722986452955459
23.75,0.2992989136554022,0.2152537427360817,0.5722943011449979
23.752,0.2993140577081956,0.215244202599631,0.5722899690766393
23.754,0.2993291759634122,0.2152346643433109,0.5722856492017984
23.756,0.2993442682282675,0.2152251279495824,0.5722813416303257
23.758,0.2993593343113999,0.2152155934029546,0.5722770464705763
23.76,0.2993743740228886,0.2152060606900136,0.5722727638293881
23.762,0.2993893871742679,0.2151965297994496,0.5722684938120632
23.764,0.2994043735785466,0.2151870007220864,0.5722642365223497
23.766,0.2994193330502228,0.2151774734509082,0.5722599920624193
23.768,0.2994342654053014,0.2151679479810885,0.5722557605328511
23.77,0.2994491704613109,0.215158424310018,0.5722515420326099
23.772,0.2994640480373192,0.2151489024373326,0.5722473366590273
23.774,0.2994788979539513,0.2151393823649417,0.5722431445077825
23.776,0.2994937200334056,0.2151298640970563,0.572238965672883
23.778,0.2995085139114576,0.2151203473181987,0.5722348004661064
23.78,0.2995232794773987,0.2151108321467041,0.5722306489034759
23.782,0.2995380166357245,0.2151013187265553,0.5722265109834301
23.784,0.2995527252115433,0.2150918070653692,0.5722223867972385
23.786,0.2995674050314737,0.2150822971729539,0.572218276434571
23.788,0.2995820559236582,0.2150727890613326,0.5722141799834833
23.79,0.2995966777177789,0.2150632827447672,0.5722100975304003
23.792,0.2996112702450696,0.2150537782397815,0.5722060291600984
23.794,0.2996258333383311,0.2150442755651852,0.57220197495569
23.796,0.2996403668319447,0.2150347747420972,0.5721979349986069
23.798,0.2996548705618866,0.2150252757939697,0.5721939093685838
23.8,0.2996693443657414,0.2150157787466113,0.5721898981436422
23.802,0.2996837880827174,0.2150062836282112,0.5721859014000737
23.804,0.2996982015536592,0.214996790469362,0.5721819192124237
23.806,0.2997125846210622,0.214987299303084,0.5721779516534743
23.808,0.2997269371290873,0.2149778101648488,0.5721739987942296
23.81,0.2997412589235748,0.2149683230926026,0.5721700607038973
23.812,0.2997555498520575,0.21495883812679,0.5721661374498738
23.814,0.2997698097637759,0.2149493553103773,0.5721622290977268
23.816,0.2997840385096917,0.214939874688877,0.5721583357111794
23.818,0.2997982359425017,0.2149303963103701,0.572154457352093
23.82,0.2998124019166528,0.2149209202255311,0.5721505940804529
23.822,0.299826536288355,0.2149114464876506,0.572146745954349
23.824,0.2998406389155958,0.2149019751526595,0.5721429130299612
23.826,0.2998547096581546,0.2148925062791522,0.5721390953615432
23.828,0.2998687483776167,0.2148830399284108,0.572135293001405
23.83,0.2998827548886746,0.2148735760773754,0.5721315060581232
23.832,0.299896728715586,0.2148641141834081,0.5721277349876569
23.834,0.2999106700469403,0.2148546548905494,0.5721239794520894
23.836,0.2999245787463949,0.2148451982616102,0.5721202395021202
23.838,0.2999384546792621,0.214835744361812,0.5721165151866875
23.84,0.2999522977125185,0.2148262932588025,0.572112806552956
23.842,0.299966107714817,0.2148168450226734,0.5721091136463082
23.844,0.2999798845564945,0.2148073997259757,0.5721054365103289
23.846,0.2999936281095841,0.2147979574437369,0.5721017751867965
23.848,0.3000073382478238,0.2147885182534772,0.5720981297156705
23.85,0.300021014846667,0.2147790822352259,0.5720945001350797
23.852,0.3000346577832929,0.2147696494715381,0.5720908864813105
23.854,0.3000482669366156,0.2147602200475111,0.5720872887887954
23.856,0.3000618421872956,0.2147507940508007,0.5720837070901024
23.858,0.3000753834177482,0.2147413715716377,0.5720801414159207
23.86,0.3000888905121556,0.2147319527028448,0.5720765917950527
23.862,0.300102363356475,0.2147225375398527,0.5720730582543995
23.864,0.3001158018384497,0.2147131261807164,0.5720695408189507
23.866,0.3001292058476188,0.214703718726132,0.572066039511772
23.868,0.3001425752753279,0.2146943152794534,0.5720625543539949
23.87,0.3001559100147386,0.2146849159467083,0.5720590853648035
23.872,0.3001692099608385,0.2146755208366146,0.5720556325614239
23.874,0.3001824750104519,0.2146661300605976,0.5720521959591125
23.876,0.3001957050622489,0.2146567437328055,0.5720487755711435
23.878,0.3002089000167564,0.2146473619701269,0.5720453714087992
23.88,0.3002220597763682,0.2146379848922066,0.5720419834813564
23.882,0.3002351842453539,0.2146286126214621,0.5720386117960757
23.884,0.30024827304357,0.2146192447607647,0.5720352567044356
23.886,0.3002613260768203,0.214609881434023,0.5720319182123503
23.888,0.3002743434569771,0.2146005231404471,0.5720285960767735
23.89,0.3002873250892952,0.214591170001628,0.5720252903047951
23.892,0.3003002708806816,0.2145818221415119,0.572022000901761
23.894,0.300313180739702,0.2145724796864079,0.5720187278712697
23.896,0.3003260545765854,0.2145631427649959,0.5720154712151642
23.898,0.3003388923032295,0.2145538115083338,0.5720122309335285
23.9,0.3003516938332052,0.2145444860498649,0.5720090070246803
23.902,0.3003644590817632,0.2145351665254257,0.5720057994851665
23.904,0.3003771879658375,0.2145258530732531,0.5720026083097575
23.906,0.3003898804040515,0.2145165458339924,0.5719994334914406
23.908,0.3004025363167235,0.2145072449507041,0.5719962750214158
23.91,0.3004151556258705,0.2144979505688719,0.5719931328890886
23.912,0.3004277382552151,0.2144886628364105,0.5719900070820656
23.914,0.3004402841301891,0.214479381903672,0.5719868975861482
23.916,0.3004527931779398,0.214470107923455,0.5719838043853275
23.918,0.3004652653273345,0.2144608410510104,0.5719807274617777
23.92,0.3004777005089662,0.2144515814440503,0.5719776667958518
23.922,0.3004900986551581,0.2144423292627549,0.5719746223660751
23.924,0.3005024596999694,0.21443308466978,0.5719715941491396
23.926,0.3005147835792001,0.2144238478302644,0.5719685821198983
23.928,0.3005270702303963,0.214414618911838,0.5719655862513603
23.93,0.3005393195928553,0.2144053980846287,0.5719626065146846
23.932,0.3005515316076313,0.2143961855212702,0.5719596428791744
23.934,0.3005637062175393,0.2143869813969093,0.5719566953122716
23.936,0.3005758433671617,0.214377785889214,0.5719537637795512
23.938,0.3005879424356016,0.2143685981293541,0.571950848936011
23.94,0.3006000038481477,0.2143594191824771,0.5719479501619719
23.942,0.3006120275486726,0.2143502492226872,0.5719450674247353
23.944,0.3006240134816354,0.2143410884244183,0.5719422006911764
23.946,0.3006359615929917,0.2143319369641144,0.5719393499266378
23.948,0.3006478718301925,0.2143227950202272,0.5719365150949276
23.95,0.3006597441421854,0.2143136627732138,0.5719336961583235
23.952,0.3006715784794128,0.2143045404055347,0.5719308930775706
23.954,0.3006833747938137,0.2142954281016511,0.5719281058118841
23.956,0.3006951330388221,0.214286326048023,0.5719253343189497
23.958,0.3007068531693672,0.214277234433107,0.5719225785549236
23.96,0.3007185351418745,0.2142681534473537,0.5719198384744346
23.962,0.3007301789142637,0.2142590832832056,0.5719171140305842
23.964,0.3007417844459498,0.2142500241350952,0.5719144051749471
23.966,0.3007533516978437,0.2142409761994422,0.5719117118575735
23.968,0.3007648806323497,0.2142319396746514,0.5719090340269871
23.97,0.3007763712133681,0.2142229147611107,0.5719063716301898
23.972,0.3007878234062935,0.2142139016611887,0.5719037246126587
23.974,0.3007992371780147,0.2142049005792322,0.5719010929183492
23.976,0.3008106124969156,0.2141959117215644,0.5718984764896957
23.978,0.3008219493328738,0.2141869352964822,0.5718958752676113
23.98,0.3008332476572616,0.2141779715142544,0.5718932891914894
23.982,0.3008445074429455,0.214169020587119,0.5718907181992049
23.984,0.3008557286642856,0.2141600827292813,0.5718881622271139
23.986,0.3008669112971362,0.2141511581569114,0.5718856212100558
23.988,0.3008780553188453,0.2141422470881421,0.5718830950813527
23.99,0.3008891604803606,0.2141333493172085,0.5718805840521736
23.992,0.3009002266364521,0.2141244648315251,0.5718780882067274
23.994,0.3009112540340242,0.2141155943504365,0.5718756071488509
23.996,0.3009222426496142,0.2141067380872251,0.5718731408141247
23.998,0.3009331924609711,0.2140978962565989,0.5718706891369617
24,0.3009441034470504,0.2140890690746794,0.5718682520506142
24.002,0.3009549755880095,0.2140802567589908,0.5718658294871813
24.004,0.3009658088652019,0.2140714595284468,0.5718634213776153
24.006,0.3009766032611721,0.2140626776033406,0.5718610276517295
24.008,0.3009873587596507,0.2140539112053316,0.5718586482382041
24.01,0.3009980753455493,0.2140451605574348,0.5718562830645946
24.012,0.3010087530049547,0.2140364258840085,0.5718539320573377
24.014,0.3010193917251243,0.2140277074107427,0.5718515951417589
24.016,0.3010299914944811,0.2140190053646479,0.5718492722420798
24.018,0.3010405523026074,0.214010319974042,0.5718469632814235
24.02,0.3010510741402413,0.2140016514685405,0.5718446681818243
24.022,0.3010615569992703,0.2139930000790431,0.5718423868642326
24.024,0.3010720008727257,0.2139843660377228,0.571840119248522
24.026,0.3010824057547797,0.2139757495780143,0.5718378652534979
24.028,0.3010927716407376,0.2139671509346018,0.5718356247969031
24.03,0.301103098527034,0.2139585703434073,0.5718333977954252
24.032,0.3011133864112273,0.2139500080415794,0.571831184164704
24.034,0.3011236352919949,0.2139414642674813,0.5718289838193377
24.036,0.3011338451691274,0.2139329392606787,0.5718267966728907
24.038,0.3011440160435238,0.2139244332619286,0.5718246226379005
24.04,0.3011541479171863,0.2139159465131676,0.5718224616258843
24.042,0.301164240793215,0.2139074792574994,0.5718203135473463
24.044,0.3011742942748181,0.2138990309831216,0.5718181788058015
24.046,0.3011843086435756,0.2138906024564076,0.5718160569693398
24.048,0.3011942839530168,0.2138821940128276,0.5718139478873573
24.05,0.3012042202047188,0.2138738058889838,0.5718118514735991
24.052,0.3012141174010889,0.2138654383221338,0.5718097676411285
24.054,0.3012239755453575,0.2138570915501701,0.5718076963023399
24.056,0.3012337946415665,0.2138487658116009,0.5718056373689704
24.058,0.3012435746945607,0.2138404613455298,0.5718035907521131
24.06,0.3012533157099788,0.2138321783916365,0.5718015563622295
24.062,0.3012630176942428,0.2138239171901564,0.57179953410916
24.064,0.3012726806545492,0.2138156779818609,0.571797523902138
24.066,0.3012823045988596,0.2138074610080379,0.5717955256498017
24.068,0.3012918895358913,0.213799266510472,0.5717935392602066
24.07,0.3013014354751068,0.2137910947314239,0.5717915646408367
24.072,0.3013109424267056,0.2137829459136114,0.5717896016986187
24.074,0.3013204104016143,0.2137748203001892,0.5717876503399326
24.076,0.3013298394114767,0.2137667181347293,0.5717857104706251
24.078,0.3013392294686447,0.2137586396612007,0.571783781996021
24.08,0.3013485805861686,0.21375058512395,0.571781864820936
24.082,0.3013578927777879,0.2137425547676815,0.5717799588496894
24.084,0.301367166057922,0.2137345488374374,0.5717780639861159
24.086,0.3013764004416596,0.2137265675785774,0.5717761801335771
24.088,0.3013855959447508,0.2137186112367598,0.571774307194976
24.09,0.3013947525835959,0.2137106800579211,0.571772445072767
24.092,0.3014038703752379,0.2137027742882561,0.5717705936689699
24.094,0.3014129493373509,0.2136948941741983,0.5717687528851803
24.096,0.3014219893895229,0.2136870397746215,0.5717669227448003
24.098,0.3014309904007408,0.2136792110511724,0.5717651033342398
24.1,0.3014399525858769,0.213671408622521,0.5717632943120158
24.102,0.3014488759609322,0.2136636327280446,0.5717614955832393
24.104,0.3014577605423219,0.2136558836069347,0.5717597070528709
24.106,0.3014666063468621,0.213648161498172,0.5717579286257373
24.108,0.3014754133917577,0.2136404666404999,0.5717561602065474
24.11,0.3014841816945892,0.2136327992723993,0.5717544016999074
24.112,0.3014929112733016,0.2136251596320629,0.5717526530103393
24.114,0.3015016021461899,0.213617547957369,0.5717509140422937
24.116,0.3015102543318882,0.2136099644858568,0.5717491847001689
24.118,0.3015188678493557,0.2136024094546993,0.5717474648883247
24.12,0.3015274427178655,0.2135948831006791,0.5717457545111011
24.122,0.3015359789569907,0.2135873856601614,0.571744053472831
24.124,0.3015444765865929,0.2135799173690693,0.5717423616778592
24.126,0.3015529356268091,0.2135724784628572,0.5717406790305573
24.128,0.301561356098039,0.213565069176486,0.5717390054353395
24.13,0.3015697380209327,0.2135576897443968,0.5717373407966797
24.132,0.3015780814163783,0.2135503404004853,0.5717356850191265
24.134,0.3015863863054888,0.2135430213780762,0.5717340380073201
24.136,0.3015946527095899,0.2135357329098974,0.5717323996660078
24.138,0.3016028806502069,0.2135284752280542,0.5717307699000603
24.14,0.3016110701490534,0.2135212485640043,0.5717291486144888
24.142,0.3016192212280169,0.2135140531485308,0.5717275357144588
24.144,0.3016273339091476,0.2135068892117178,0.5717259311053081
24.146,0.3016354082146455,0.2134997569829238,0.5717243346925628
24.148,0.3016434441668473,0.2134926566907564,0.571722746381952
24.15,0.3016514416647569,0.2134855883252723,0.5717211662333509
24.152,0.3016594007911144,0.21347855222938,0.5717195940779276
24.154,0.3016673216041117,0.2134715486976887,0.571718029777834
24.156,0.301675204124399,0.2134645779514826,0.5717164732424054
24.158,0.3016830483726137,0.2134576402109996,0.5717149243813699
24.16,0.301690854369366,0.2134507356954015,0.5717133831048653
24.162,0.3016986221352259,0.2134438646227464,0.571711849323459
24.164,0.3017063516907076,0.2134370272099594,0.5717103229481648
24.166,0.3017140430562563,0.2134302236728039,0.5717088038904607
24.168,0.3017216962522339,0.213423454225853,0.5717072920623079
24.17,0.3017293112989045,0.2134167190824608,0.5717057873761674
24.172,0.3017368882164207,0.213410018454734,0.5717042897450203
24.174,0.3017444270248092,0.2134033525535023,0.5717027990823832
24.176,0.3017519277439569,0.2133967215882911,0.5717013153023277
24.178,0.3017593903935965,0.2133901257672914,0.5716998383194988
24.18,0.3017668149932923,0.2133835652973317,0.5716983680491314
24.182,0.3017742015624264,0.2133770403838496,0.5716969044070694
24.184,0.3017815501201841,0.2133705512308625,0.5716954473097835
24.186,0.3017888606855402,0.2133640980409396,0.5716939966743894
24.188,0.3017961332772448,0.2133576810151723,0.5716925524186652
24.19,0.3018033679138086,0.2133513003531461,0.5716911144610701
24.192,0.3018105646134899,0.2133449562529121,0.5716896827207626
24.194,0.301817723394279,0.2133386489109576,0.5716882571176169
24.196,0.3018248442738852,0.2133323785221779,0.5716868375722427
24.198,0.3018319272697221,0.2133261452798476,0.5716854240060029
24.2,0.3018389723988937,0.2133199493755916,0.5716840163410304
24.202,0.3018459796802556,0.2133137910026552,0.5716826144979215
24.204,0.3018529491379898,0.2133076703615825,0.5716812183917264
24.206,0.3018598807802114,0.2133015876261999,0.5716798279559422
24.208,0.3018667746227864,0.2132955429814732,0.5716784431158053
24.21,0.3018736306812064,0.213289536610585,0.5716770637974073
24.212,0.3018804489705751,0.2132835686949061,0.5716756899277126
24.214,0.3018872295055925,0.213277639413966,0.5716743214345741
24.216,0.3018939723005433,0.2132717489454253,0.5716729582467541
24.218,0.3019006773692808,0.213265897465047,0.5716716002939398
24.22,0.3019073447252141,0.2132600851466676,0.5716702475067629
24.222,0.301913974381293,0.2132543121621688,0.5716688998168161
24.224,0.3019205663499952,0.2132485786814491,0.5716675571566717
24.226,0.3019271206433113,0.2132428848723952,0.5716662194598998
24.228,0.3019336372727315,0.2132372309008532,0.5716648866610854
24.23,0.3019401162492304,0.2132316169306003,0.5716635586958466
24.232,0.3019465575832545,0.2132260431233164,0.5716622355008532
24.234,0.3019529612847069,0.2132205096385551,0.571660917013843
24.236,0.3019593273629341,0.2132150166337159,0.5716596031736414
24.238,0.3019656558267117,0.213209564264015,0.5716582939201788
24.24,0.3019719466842297,0.2132041526824569,0.5716569891945072
24.242,0.3019781999430796,0.2131987820398062,0.5716556889388202
24.244,0.3019844156102396,0.2131934524845589,0.5716543930964695
24.246,0.3019905936920611,0.2131881641629135,0.5716531016119828
24.248,0.3019967341942538,0.2131829172187431,0.5716518144310823
24.25,0.3020028371218726,0.2131777117935663,0.5716505315007023
24.252,0.3020089024793032,0.2131725480265192,0.5716492527690076
24.254,0.3020149302702482,0.2131674260543265,0.5716479781854101
24.256,0.3020209206108314,0.2131623462269983,0.5716467075603811
24.258,0.3020268734799256,0.2131573086316844,0.5716454408749138
24.26,0.3020327888198198,0.2131523132846548,0.5716441781557469
24.262,0.3020386666336629,0.2131473603171277,0.5716429193545884
24.264,0.3020445069239462,0.2131424498579499,0.5716416644243651
24.266,0.3020503096924911,0.2131375820335719,0.571640413319238
24.268,0.3020560749404372,0.2131327569680223,0.5716391659946191
24.27,0.3020618026682289,0.2131279747828828,0.5716379224071857
24.272,0.302067492875604,0.2131232355972628,0.571636682514897
24.274,0.3020731455615813,0.2131185395277741,0.5716354462770105
24.276,0.3020787607244483,0.2131138866885058,0.5716342136540963
24.278,0.3020843383617479,0.213109277190999,0.5716329846080539
24.28,0.302089878470268,0.2131047111442215,0.5716317591021279
24.282,0.3020953810460273,0.2131001886545427,0.5716305371009237
24.284,0.3021008460842642,0.2130957098257081,0.571629318570423
24.286,0.302106273579424,0.2130912747588141,0.5716281034779995
24.288,0.3021116635251467,0.2130868835522832,0.5716268917924356
24.29,0.3021170159142546,0.2130825363018382,0.5716256834839374
24.292,0.3021223307387402,0.2130782331004769,0.5716244785241502
24.294,0.3021276079897539,0.2130739740384477,0.5716232768861755
24.296,0.302132847657591,0.2130697592032231,0.5716220785445852
24.298,0.302138049731681,0.2130655886794757,0.5716208834754392
24.3,0.3021432142005729,0.2130614625490517,0.5716196916562989
24.302,0.3021483410519259,0.2130573808909473,0.5716185030662458
24.304,0.3021534302724939,0.2130533437812814,0.5716173176858946
24.306,0.3021584818481158,0.2130493512932723,0.5716161354974107
24.308,0.3021634957849095,0.2130454035381186,0.5716149564580689
24.31,0.3021684723614571,0.2130415011514407,0.5716137801856427
24.312,0.3021734112975835,0.2130376436899261,0.5716126069953864
24.314,0.3021783125794311,0.2130338312228263,0.5716114368707196
24.316,0.3021831761923366,0.2130300638166957,0.571610269796478
24.318,0.3021880021208213,0.2130263415353715,0.5716091057589253
24.32,0.3021927903485814,0.2130226644399554,0.5716079447457646
24.322,0.3021975408584793,0.2130190325887932,0.5716067867461503
24.324,0.3022022536325342,0.2130154460374565,0.5716056317507006
24.326,0.3022069286519134,0.2130119048387233,0.5716044797515085
24.328,0.3022115658969221,0.213008409042558,0.5716033307421547
24.33,0.3022161653469949,0.213004958696093,0.5716021847177196
24.332,0.3022207269806871,0.2130015538436093,0.571601041674794
24.334,0.3022252507756642,0.2129981945265167,0.5715999016114922
24.336,0.3022297367086939,0.2129948807833352,0.5715987645274639
24.338,0.3022341847556362,0.2129916126496753,0.5715976304239052
24.34,0.3022385948914346,0.212988390158219,0.5715964993035718
24.342,0.3022429670901068,0.2129852133387005,0.5715953711707901
24.344,0.3022473013247357,0.212982082217887,0.5715942460314698
24.346,0.3022515975674594,0.2129789968195589,0.5715931238931148
24.348,0.3022558557894631,0.2129759571644916,0.5715920047648362
24.35,0.3022600759609696,0.2129729632704354,0.5715908886573642
24.352,0.3022642580512298,0.2129700151520965,0.5715897755830593
24.354,0.3022684020285133,0.2129671128211176,0.5715886655559247
24.356,0.3022725078601007,0.2129642562860595,0.5715875585916191
24.358,0.3022765755122721,0.2129614455523803,0.5715864547074668
24.36,0.3022806049502997,0.2129586806224175,0.5715853539224712
24.362,0.3022845963540997,0.2129559619150542,0.5715842559869104
24.364,0.3022885497319686,0.2129532895140347,0.5715831608666679
24.366,0.3022924648574348,0.2129506630450692,0.571582068822421
24.368,0.3022963416971631,0.2129480825085577,0.5715809798730861
24.37,0.302300180216994,0.2129455479021288,0.5715798940390328
24.372,0.3023039803819361,0.2129430592206265,0.5715788113420891
24.374,0.3023077421561626,0.2129406164561004,0.5715777318055487
24.376,0.302311465503006,0.2129382195977933,0.5715766554541775
24.378,0.3023151503849522,0.2129358686321308,0.5715755823142207
24.38,0.3023187967636363,0.2129335635427093,0.5715745124134094
24.382,0.3023224045998376,0.2129313043102856,0.5715734457809681
24.384,0.3023259738534735,0.212929090912765,0.5715723824476205
24.386,0.3023295044835958,0.2129269233251902,0.5715713224455971
24.388,0.3023329964483847,0.2129248015197304,0.5715702658086417
24.39,0.302336449705144,0.2129227254656693,0.5715692125720181
24.392,0.3023398642102961,0.212920695129395,0.5715681627725181
24.394,0.3023432399193772,0.2129187104743874,0.5715671164484664
24.396,0.3023465767870315,0.2129167714612083,0.5715660736397289
24.398,0.3023498747670072,0.2129148780474889,0.5715650343877193
24.4,0.3023531338121503,0.2129130301879198,0.5715639987354053
24.402,0.3023563538744009,0.2129112278342387,0.5715629667273168
24.404,0.3023595349047864,0.2129094709352196,0.5715619384095505
24.406,0.3023626768534182,0.2129077594366619,0.5715609138297795
24.408,0.3023657796694855,0.2129060932813784,0.5715598930372578
24.41,0.3023688433012509,0.2129044724091849,0.5715588760828291
24.412,0.3023718676960449,0.2129028967568883,0.5715578630189317
24.414,0.3023748528002611,0.2129013662582756,0.571556853899607
24.416,0.3023777990287334,0.2128998817661415,0.5715558481887303
24.418,0.3023807059595417,0.2128984424884088,0.5715548464055357
24.42,0.3023835735172794,0.2128970483124948,0.5715538486328161
